Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Region,City,State,Postal Code,Product ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit
110,CA-2015-129476,10/15/2015,10/20/2015,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Central,Orland Park,Illinois,60462,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Technology,Accessories,339.96,5,0.2,67.99
111,CA-2017-146780,12/25/2017,12/30/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,East,New York City,New York,10035,FUR-FU-10001934,Magnifier Swing Arm Lamp,Furniture,Furnishings,41.96,2,0,10.91
112,CA-2016-128867,11/3/2016,11/10/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Central,Urbandale,Iowa,50322,OFF-AR-10000380,Hunt PowerHouse Electric Pencil Sharpener  Blue,Office Supplies,Art,75.96,2,0,22.79
113,CA-2016-128867,11/3/2016,11/10/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Central,Urbandale,Iowa,50322,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Office Supplies,Binders,27.24,6,0,13.35
114,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,East,Columbus,Ohio,43229,OFF-FA-10000621,OIC Colored Binder Clips  Assorted Sizes,Office Supplies,Fasteners,40.1,14,0.2,14.53
115,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,East,Columbus,Ohio,43229,OFF-EN-10002600,Redi-Strip #10 Envelopes  4 1/8 x 9 1/2,Office Supplies,Envelopes,4.72,2,0.2,1.65
116,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,East,Columbus,Ohio,43229,OFF-PA-10004965,Xerox 1921,Office Supplies,Paper,23.98,3,0.2,7.49
117,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,East,Columbus,Ohio,43229,OFF-EN-10002504,Tyvek  Top-Opening Peel & Seel Envelopes  Plain White,Office Supplies,Envelopes,130.46,6,0.2,44.03
118,CA-2015-110457,3/2/2015,3/6/2015,Standard Class,DK-13090,Dave Kipp,Consumer,United States,West,Seattle,Washington,98103,FUR-TA-10001768,Hon Racetrack Conference Tables,Furniture,Tables,787.53,3,0,165.38
119,US-2015-136476,4/5/2015,4/10/2015,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,South,Bristol,Tennessee,37620,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Office Supplies,Binders,157.79,1,0.7,-115.72
120,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,East,Wilmington,Delaware,19805,FUR-FU-10002157,Artistic Insta-Plaque,Furniture,Furnishings,47.04,3,0,18.35
121,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,East,Wilmington,Delaware,19805,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,30.84,4,0,13.88
122,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,East,Wilmington,Delaware,19805,OFF-ST-10000777,Companion Letter/Legal File  Black,Office Supplies,Storage,226.56,6,0,63.44
123,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,East,Wilmington,Delaware,19805,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,Envelopes,115.02,9,0,51.76
124,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,East,Wilmington,Delaware,19805,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,68.04,7,0,19.73
125,US-2014-152030,12/26/2014,12/28/2014,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Central,Houston,Texas,77041,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,600.56,3,0.3,-8.58
126,US-2014-134614,9/20/2014,9/25/2014,Standard Class,PF-19165,Philip Fox,Consumer,United States,Central,Bloomington,Illinois,61701,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Furniture,Tables,617.7,6,0.5,-407.68
127,US-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,West,Phoenix,Arizona,85023,OFF-BI-10003274,Avery Durable Slant Ring Binders  No Labels,Office Supplies,Binders,2.39,2,0.7,-1.83
128,US-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,West,Phoenix,Arizona,85023,OFF-ST-10002974,Trav-L-File Heavy-Duty Shuttle II  Black,Office Supplies,Storage,243.99,7,0.2,30.5
129,US-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,West,Los Angeles,California,90004,FUR-CH-10001146,Global Task Chair  Black,Furniture,Chairs,81.42,2,0.2,-9.16
130,US-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,West,Los Angeles,California,90004,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,Furnishings,238.56,3,0,26.24
131,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,East,Columbus,Ohio,43229,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones,59.97,5,0.4,-11.99
132,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,East,Columbus,Ohio,43229,OFF-PA-10002377,Xerox 1916,Office Supplies,Paper,78.3,2,0.2,29.36
133,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,East,Columbus,Ohio,43229,OFF-FA-10002780,Staples,Office Supplies,Fasteners,21.46,9,0.2,6.97
134,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,West,Roseville,California,95661,OFF-PA-10001804,Xerox 195,Office Supplies,Paper,20.04,3,0,9.62
135,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,West,Roseville,California,95661,OFF-PA-10001736,Xerox 1880,Office Supplies,Paper,35.44,1,0,16.66
136,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,West,Roseville,California,95661,OFF-AR-10001149,Sanford Colorific Colored Pencils  12/Box,Office Supplies,Art,11.52,4,0,3.46
137,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,West,Roseville,California,95661,OFF-FA-10002988,Ideal Clamps,Office Supplies,Fasteners,4.02,2,0,1.97
138,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,West,Roseville,California,95661,OFF-BI-10004781,GBC Wire Binding Strips,Office Supplies,Binders,76.18,3,0.2,26.66
139,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,West,Roseville,California,95661,OFF-SU-10001218,Fiskars Softgrip Scissors,Office Supplies,Supplies,65.88,6,0,18.45
140,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,West,Roseville,California,95661,FUR-FU-10001706,Longer-Life Soft White Bulbs,Furniture,Furnishings,43.12,14,0,20.7
141,CA-2016-110366,9/5/2016,9/7/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,East,Philadelphia,Pennsylvania,19140,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,82.8,2,0.2,10.35
142,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,West,San Francisco,California,94122,OFF-AR-10000940,Newell 343,Office Supplies,Art,8.82,3,0,2.38
143,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,West,San Francisco,California,94122,OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,Envelopes,10.86,3,0,5.1
144,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,West,San Francisco,California,94122,OFF-PA-10004327,Xerox 1911,Office Supplies,Paper,143.7,3,0,68.98
145,CA-2017-155376,12/22/2017,12/27/2017,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Central,Independence,Missouri,64055,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Appliances,839.43,3,0,218.25
146,CA-2015-110744,9/7/2015,9/12/2015,Standard Class,HA-14920,Helen Andreada,Consumer,United States,West,Pasadena,California,91104,OFF-ST-10003656,Safco Industrial Wire Shelving,Office Supplies,Storage,671.93,7,0,20.16
147,CA-2014-110072,10/22/2014,10/28/2014,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,East,Newark,Ohio,43055,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Furniture,Furnishings,93.89,4,0.2,12.91
148,CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Central,Franklin,Wisconsin,53132,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,Phones,384.45,11,0,103.8
149,CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Central,Franklin,Wisconsin,53132,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Technology,Phones,149.97,3,0,6
150,CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Central,Franklin,Wisconsin,53132,FUR-CH-10000454,Hon Deluxe Fabric Upholstered Stacking Chairs  Rounded Back,Furniture,Chairs,1951.84,8,0,585.55
151,CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Central,Franklin,Wisconsin,53132,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,171.55,5,0,80.63
152,CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,West,Scottsdale,Arizona,85254,OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Office Supplies,Appliances,157.92,5,0.2,17.77
153,CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,West,Scottsdale,Arizona,85254,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,Technology,Phones,203.18,2,0.2,15.24
154,CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,West,San Jose,California,95123,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper,58.38,7,0,26.27
155,CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,West,San Jose,California,95123,OFF-PA-10002254,Xerox 1883,Office Supplies,Paper,105.52,4,0,48.54
156,CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,West,San Jose,California,95123,OFF-ST-10001590,Tenex Personal Project File with Scoop Front Design  Black,Office Supplies,Storage,80.88,6,0,21.03
157,CA-2015-118948,5/28/2015,6/3/2015,Standard Class,NK-18490,Neil Knudson,Home Office,United States,West,Seattle,Washington,98105,OFF-AR-10001547,Newell 311,Office Supplies,Art,6.63,3,0,1.79
158,CA-2014-104269,3/1/2014,3/6/2014,Second Class,DB-13060,Dave Brooks,Consumer,United States,West,Seattle,Washington,98115,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,457.57,2,0.2,51.48
159,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Central,Edmond,Oklahoma,73034,OFF-LA-10002475,Avery 519,Office Supplies,Labels,14.62,2,0,6.87
160,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Central,Edmond,Oklahoma,73034,TEC-PH-10004536,Avaya 5420 Digital phone,Technology,Phones,944.93,7,0,236.23
161,CA-2016-162733,5/11/2016,5/12/2016,First Class,TT-21070,Ted Trevino,Consumer,United States,West,Los Angeles,California,90045,OFF-PA-10002751,Xerox 1920,Office Supplies,Paper,5.98,1,0,2.69
162,CA-2015-119697,12/28/2015,12/31/2015,Second Class,EM-13960,Eric Murdock,Consumer,United States,East,Philadelphia,Pennsylvania,19134,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,Technology,Accessories,54.38,2,0.2,1.36
163,CA-2016-154508,11/16/2016,11/20/2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,West,Carlsbad,New Mexico,88220,OFF-EN-10001990,Staple envelope,Office Supplies,Envelopes,28.4,5,0,13.35
164,CA-2016-113817,11/7/2016,11/11/2016,Standard Class,MJ-17740,Max Jones,Consumer,United States,West,Seattle,Washington,98115,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,27.68,2,0.2,9.69
165,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,Central,San Antonio,Texas,78207,OFF-AR-10004441,BIC Brite Liner Highlighters,Office Supplies,Art,9.94,3,0.2,2.73
166,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,Central,San Antonio,Texas,78207,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines,8159.95,8,0.4,-1359.99
167,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,Central,San Antonio,Texas,78207,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,Storage,275.93,3,0.2,-58.63
168,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,Central,San Antonio,Texas,78207,FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,Chairs,1740.06,9,0.3,-24.86
169,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,Central,San Antonio,Texas,78207,OFF-AR-10002656,Sanford Liquid Accent Highlighters,Office Supplies,Art,32.06,6,0.2,6.81
170,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,Central,San Antonio,Texas,78207,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,Office Supplies,Appliances,177.98,5,0.8,-453.85
171,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,Central,San Antonio,Texas,78207,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones,143.98,3,0.2,9
172,CA-2014-118962,8/5/2014,8/9/2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,West,Los Angeles,California,90004,OFF-PA-10000659,Adams Phone Message Book  Professional  400 Message Capacity  5 3/6” x 11”,Office Supplies,Paper,20.94,3,0,9.84
173,CA-2014-118962,8/5/2014,8/9/2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,West,Los Angeles,California,90004,OFF-PA-10001144,Xerox 1913,Office Supplies,Paper,110.96,2,0,53.26
174,CA-2014-118962,8/5/2014,8/9/2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,West,Los Angeles,California,90004,FUR-CH-10003817,Global Value Steno Chair  Gray,Furniture,Chairs,340.14,7,0.2,21.26
175,US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Central,Chicago,Illinois,60623,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,52.45,2,0.8,-131.12
176,US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Central,Chicago,Illinois,60623,OFF-LA-10003148,Avery 51,Office Supplies,Labels,20.16,4,0.2,6.55
177,US-2017-152366,4/21/2017,4/25/2017,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Central,Houston,Texas,77036,OFF-AP-10002684,Acco 7-Outlet Masterpiece Power Center  Wihtout Fax/Phone Line Protection,Office Supplies,Appliances,97.26,4,0.8,-243.16
178,US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Joel Eaton,Consumer,United States,East,Newark,Ohio,43055,FUR-CH-10004698,Padded Folding Chairs  Black  4/Carton,Furniture,Chairs,396.8,7,0.3,-11.34
179,US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Joel Eaton,Consumer,United States,East,Newark,Ohio,43055,OFF-SU-10002189,Acme Rosewood Handle Letter Opener,Office Supplies,Supplies,15.88,5,0.2,-3.77
180,CA-2015-137225,12/15/2015,12/19/2015,Standard Class,JK-15640,Jim Kriz,Home Office,United States,East,New York City,New York,10009,OFF-AR-10001940,Sanford Colorific Eraseable Coloring Pencils  12 Count,Office Supplies,Art,3.28,1,0,1.41
181,CA-2014-166191,12/5/2014,12/9/2014,Second Class,DK-13150,David Kendrick,Corporate,United States,Central,Decatur,Illinois,62521,OFF-ST-10003455,Tenex File Box  Personal Filing Tote with Lid  Black,Office Supplies,Storage,24.82,2,0.2,1.86
182,CA-2014-166191,12/5/2014,12/9/2014,Second Class,DK-13150,David Kendrick,Corporate,United States,Central,Decatur,Illinois,62521,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,408.74,7,0.2,76.64
183,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Robert Marley,Home Office,United States,South,Monroe,Louisiana,71203,TEC-PH-10003273,AT&T TR1909W,Technology,Phones,503.96,4,0,131.03
184,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Robert Marley,Home Office,United States,South,Monroe,Louisiana,71203,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),Technology,Phones,149.95,5,0,41.99
185,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Robert Marley,Home Office,United States,South,Monroe,Louisiana,71203,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,Technology,Accessories,29,2,0,7.25
186,CA-2016-105018,11/28/2016,12/2/2016,Standard Class,SK-19990,Sally Knutson,Consumer,United States,East,Fairfield,Connecticut,6824,OFF-BI-10001890,Avery Poly Binder Pockets,Office Supplies,Binders,7.16,2,0,3.44
187,CA-2014-123260,8/26/2014,8/30/2014,Standard Class,FM-14290,Frank Merwin,Home Office,United States,West,Los Angeles,California,90032,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,176.8,8,0,22.98
188,CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Central,Grand Prairie,Texas,75051,OFF-ST-10001328,Personal Filing Tote with Lid  Black/Gray,Office Supplies,Storage,37.22,3,0.2,3.72
189,CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Central,Grand Prairie,Texas,75051,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper,20.02,3,0.2,6.26
190,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,East,New York City,New York,10035,FUR-BO-10002613,Atlantic Metals Mobile 4-Shelf Bookcases  Custom Colors,Furniture,Bookcases,899.14,4,0.2,112.39
191,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,East,New York City,New York,10035,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,71.76,6,0,20.09
192,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,East,New York City,New York,10035,OFF-PA-10000061,Xerox 205,Office Supplies,Paper,51.84,8,0,24.88
193,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,East,New York City,New York,10035,FUR-BO-10002545,Atlantic Metals Mobile 3-Shelf Bookcases  Custom Colors,Furniture,Bookcases,626.35,3,0.2,46.98
194,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,East,New York City,New York,10035,OFF-AR-10003514,4009 Highlighters by Sanford,Office Supplies,Art,19.9,5,0,6.57
195,CA-2015-131457,10/31/2015,11/6/2015,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,West,Redlands,California,92374,OFF-EN-10001509,Poly String Tie Envelopes,Office Supplies,Envelopes,14.28,7,0,6.71
196,CA-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,East,Hamilton,Ohio,45011,OFF-AR-10004685,Binney & Smith Crayola Metallic Colored Pencils  8-Color Set,Office Supplies,Art,7.41,2,0.2,1.2
197,CA-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,East,Hamilton,Ohio,45011,OFF-AR-10004027,Binney & Smith inkTank Erasable Desk Highlighter  Chisel Tip  Yellow  12/Box,Office Supplies,Art,6.05,3,0.2,1.59
